3_min_period,centroids,count,distances_below_threshold
1735429680,"[(263.0, 219.0), (90.0, 164.0), (183.0, 165.5), (32.5, 233.0), (58.0, 181.5), (146.5, 144.0), (130.5, 134.0)]",7,[]
1735425720,"[(183.0, 166.0), (263.5, 219.0), (33.5, 233.0), (80.0, 125.0), (75.0, 132.5), (138.5, 137.5), (68.0, 152.5)]",7,[]
1735431120,"[(263.0, 219.0), (59.5, 186.5), (182.5, 166.0), (33.0, 233.0), (148.0, 146.0), (130.5, 133.5), (80.0, 125.5)]",7,[]
1735554780,"[(262.5, 219.0), (181.0, 166.5), (63.0, 165.0), (151.0, 146.5), (121.0, 126.5), (29.0, 229.0), (52.5, 192.0)]",7,[]
1735579980,"[(214.0, 188.0), (47.5, 201.5), (135.0, 151.0), (165.5, 156.0), (62.0, 167.5), (74.0, 139.5), (131.5, 131.0)]",7,[]
1735552440,"[(262.5, 219.0), (166.5, 156.5), (64.0, 165.5), (133.5, 134.5), (26.5, 229.5), (73.5, 140.0), (117.5, 126.0)]",7,[]
1735580340,"[(215.0, 187.5), (39.0, 221.0), (165.5, 155.5), (285.0, 227.0), (73.5, 141.5), (62.0, 171.0), (84.0, 117.0)]",7,[]
1735580880,"[(262.5, 218.5), (166.0, 155.5), (61.5, 170.5), (75.0, 138.0), (140.5, 137.5), (100.0, 130.0), (84.0, 117.5)]",7,[]
1735551900,"[(262.5, 219.0), (181.0, 166.0), (62.5, 166.0), (151.0, 145.5), (27.0, 229.5), (121.5, 126.5), (73.5, 141.5)]",7,[]
1735577280,"[(214.0, 188.5), (48.0, 202.0), (98.5, 140.5), (165.5, 155.5), (70.0, 151.5), (135.5, 134.0), (87.5, 114.0)]",7,[]
1735555320,"[(262.0, 219.0), (181.0, 166.5), (151.0, 146.0), (63.0, 165.0), (26.5, 229.0), (140.5, 134.0), (91.5, 120.5)]",7,[]
1735765380,"[(231.5, 203.0), (45.0, 209.5), (60.0, 169.5), (166.0, 155.0), (75.0, 142.5), (142.0, 137.5), (120.0, 124.5)]",7,[]
1735435260,"[(264.5, 219.0), (132.0, 186.0), (183.0, 165.5), (119.0, 151.5), (59.0, 186.5), (33.5, 233.0), (145.0, 143.0)]",7,[]
1735765560,"[(45.0, 209.0), (232.0, 202.5), (90.0, 151.5), (165.5, 154.0), (60.5, 169.5), (97.0, 125.0), (119.0, 124.0)]",7,[]
1735769340,"[(231.5, 202.5), (45.0, 209.5), (182.5, 167.5), (153.0, 146.5), (61.0, 170.0), (116.5, 137.0), (79.0, 135.5)]",7,[]
1735443720,"[(264.5, 219.0), (60.0, 171.0), (182.0, 166.0), (32.0, 233.0), (81.0, 123.0), (152.5, 148.5), (139.0, 136.0)]",7,[]
1735543440,"[(262.5, 219.0), (180.5, 166.5), (151.0, 146.0), (28.0, 229.0), (61.5, 167.5), (134.0, 134.5), (117.5, 126.5)]",7,[]
1735776180,"[(233.0, 202.5), (47.5, 208.0), (182.0, 167.5), (61.0, 166.5), (140.0, 137.0), (160.0, 152.5), (74.0, 138.5)]",7,[]
1735773480,"[(234.0, 201.5), (102.0, 222.5), (51.0, 180.0), (31.5, 223.0), (153.0, 147.5), (182.0, 168.0), (75.0, 137.0)]",7,[]
1735450380,"[(207.5, 182.5), (264.0, 218.5), (62.0, 169.5), (165.0, 154.5), (74.5, 136.5), (146.0, 140.0), (125.5, 125.0)]",7,[]
1735774200,"[(232.5, 202.5), (94.0, 152.0), (50.5, 180.5), (31.5, 223.0), (118.0, 153.0), (146.5, 143.0), (92.5, 135.0)]",7,[]
1735450740,"[(208.5, 181.5), (264.0, 218.5), (61.0, 169.0), (75.0, 137.5), (166.0, 153.5), (144.5, 140.0), (125.0, 126.0)]",7,[]
1735587720,"[(208.5, 183.5), (262.5, 218.5), (87.5, 231.0), (114.5, 133.0), (66.5, 155.5), (166.5, 154.5), (75.5, 141.5)]",7,[]
1735559280,"[(262.5, 219.5), (180.0, 166.5), (93.5, 215.5), (144.0, 142.5), (26.5, 229.0), (63.5, 165.5), (121.0, 126.5)]",7,[]
1735775460,"[(233.5, 201.5), (32.0, 223.0), (61.0, 168.0), (182.0, 167.5), (152.5, 146.0), (73.0, 139.0), (48.5, 192.5)]",7,[]
1735451820,"[(263.0, 218.5), (207.5, 182.0), (61.5, 168.5), (165.0, 154.0), (115.0, 133.5), (76.5, 138.0), (146.0, 140.0)]",7,[]
1735575480,"[(214.0, 189.5), (167.0, 156.0), (95.0, 125.0), (81.5, 125.0), (73.5, 140.5), (133.0, 125.5), (96.0, 115.0)]",7,[]
1735428420,"[(263.5, 219.0), (182.5, 166.0), (32.5, 233.0), (152.0, 147.0), (59.0, 173.0), (224.5, 187.5), (131.0, 129.0)]",7,[]
1735588620,"[(262.0, 218.5), (154.5, 178.0), (208.5, 183.0), (64.5, 155.0), (104.0, 208.5), (86.0, 116.5), (78.5, 137.5)]",7,[]
1735452180,"[(208.0, 182.0), (264.0, 218.5), (61.0, 168.0), (75.5, 137.0), (165.5, 153.5), (121.5, 126.5), (148.5, 140.0)]",7,[]
1735571340,"[(213.5, 188.5), (75.0, 139.0), (170.5, 157.0), (61.0, 169.5), (137.5, 136.0), (150.0, 146.0), (119.0, 130.5)]",7,[]
1735452720,"[(264.5, 219.0), (208.0, 182.0), (61.5, 168.0), (165.0, 154.0), (76.5, 137.5), (125.5, 125.5), (146.0, 140.0)]",7,[]
1735777080,"[(233.5, 202.5), (31.0, 223.0), (121.0, 226.5), (181.5, 167.5), (140.5, 137.5), (129.5, 127.0), (52.5, 179.5)]",7,[]
1735786260,"[(233.5, 201.5), (38.0, 219.5), (62.0, 166.0), (152.0, 145.5), (116.5, 129.5), (182.5, 168.0), (132.5, 133.5)]",7,[]
1735773300,"[(112.5, 217.5), (233.0, 202.5), (47.5, 208.5), (152.5, 146.5), (64.0, 165.5), (309.5, 221.0), (130.5, 134.0)]",7,[]
1735420860,"[(264.0, 219.0), (62.5, 171.5), (165.5, 155.5), (31.0, 233.0), (73.5, 142.5), (82.0, 126.5), (130.0, 133.0)]",7,[]
1735449480,"[(263.0, 219.0), (60.5, 169.5), (208.5, 181.5), (165.0, 154.5), (75.5, 137.5), (138.0, 136.5), (117.5, 126.0)]",7,[]
1735547580,"[(262.5, 218.5), (181.0, 166.5), (27.0, 229.0), (152.0, 145.0), (63.0, 166.5), (117.0, 126.5), (135.5, 131.5)]",7,[]
1735585740,"[(42.0, 210.5), (209.0, 183.0), (262.5, 218.5), (77.0, 137.5), (65.0, 162.5), (152.5, 145.5), (136.5, 135.0)]",7,[]
1735770780,"[(231.5, 201.5), (45.0, 208.5), (153.5, 146.5), (74.5, 137.5), (60.0, 168.5), (140.5, 136.5), (179.5, 169.0)]",7,[]
1735444620,"[(263.5, 219.0), (123.5, 225.5), (183.5, 166.0), (33.0, 231.5), (66.0, 157.5), (45.5, 197.0), (139.0, 137.5)]",7,[]
1735771140,"[(103.0, 217.0), (232.0, 202.5), (45.0, 209.0), (134.0, 149.0), (164.5, 152.5), (52.0, 179.0), (109.5, 133.0)]",7,[]
1735445160,"[(263.0, 218.5), (185.5, 167.5), (63.5, 170.0), (140.5, 139.0), (73.5, 138.0), (212.5, 219.0), (103.0, 123.5)]",7,[]
1735771680,"[(231.5, 202.0), (45.5, 207.5), (91.0, 164.0), (182.0, 167.5), (146.0, 142.5), (60.0, 169.0), (100.5, 133.0)]",7,[]
1735446060,"[(264.0, 218.5), (183.5, 168.0), (51.5, 189.5), (130.0, 144.0), (153.0, 149.0), (75.0, 138.0), (66.5, 157.0)]",7,[]
1735548660,"[(262.5, 219.0), (181.5, 166.0), (62.5, 167.0), (151.0, 145.0), (38.0, 212.5), (133.5, 134.0), (74.0, 140.5)]",7,[]
1735446960,"[(264.5, 219.0), (187.0, 165.0), (51.5, 194.5), (86.0, 130.0), (153.5, 148.0), (130.5, 133.5), (65.0, 154.5)]",7,[]
1735574400,"[(213.5, 188.0), (62.0, 170.5), (166.0, 155.5), (234.0, 230.5), (73.5, 141.5), (82.5, 123.5), (137.0, 134.0)]",7,[]
1735548300,"[(263.0, 219.0), (181.0, 166.5), (62.0, 167.0), (151.0, 145.0), (133.5, 135.0), (39.5, 207.5), (117.5, 126.5)]",7,[]
1735447500,"[(263.5, 218.5), (60.5, 169.5), (188.0, 166.0), (76.0, 137.5), (148.0, 140.5), (129.5, 133.0), (55.5, 197.0)]",7,[]
1735447860,"[(264.0, 219.0), (60.5, 167.0), (188.0, 165.5), (41.5, 224.5), (144.5, 141.0), (130.5, 133.5), (58.5, 192.5)]",7,[]
1735557660,"[(262.0, 219.0), (181.0, 166.5), (144.0, 142.0), (121.0, 126.5), (63.5, 165.5), (73.5, 141.5), (23.5, 229.0)]",7,[]
1735547940,"[(263.0, 220.0), (181.0, 166.0), (62.0, 166.0), (151.5, 145.5), (26.5, 229.5), (72.5, 142.5), (133.5, 134.5)]",7,[]
1735776540,"[(233.5, 201.5), (33.0, 223.0), (53.0, 179.5), (99.0, 146.5), (182.0, 167.5), (151.5, 145.5), (74.5, 137.5)]",7,[]
1735468560,"[(208.5, 182.5), (263.5, 218.5), (27.5, 225.0), (61.0, 168.5), (153.0, 148.5), (76.0, 138.0), (120.5, 127.0)]",7,[]
1735469460,"[(208.5, 181.5), (263.0, 218.5), (28.0, 225.0), (61.5, 169.0), (145.5, 142.0), (76.0, 137.0), (166.5, 156.0)]",7,[]
1735500240,"[(206.0, 183.0), (40.0, 214.5), (62.0, 165.0), (252.5, 214.5), (135.5, 134.5), (75.0, 140.0), (82.5, 123.5)]",7,[]
1735524900,"[(304.5, 229.0), (115.5, 159.0), (60.5, 177.5), (206.5, 183.5), (66.5, 155.5), (23.5, 229.0), (76.5, 133.0)]",7,[]
1735705980,"[(236.5, 201.5), (28.5, 224.5), (181.0, 165.0), (86.5, 167.5), (61.0, 167.5), (151.5, 146.0), (134.0, 155.5)]",7,[]
1735705260,"[(237.0, 201.5), (182.5, 168.0), (145.0, 223.0), (86.5, 166.5), (28.5, 224.5), (53.0, 180.5), (95.5, 193.5)]",7,[]
1735705080,"[(236.0, 202.5), (118.0, 220.0), (182.5, 167.5), (114.0, 147.0), (29.0, 224.0), (87.0, 167.5), (55.0, 189.0)]",7,[]
1735704540,"[(151.5, 182.5), (28.5, 224.5), (237.0, 201.5), (88.0, 166.5), (131.5, 157.5), (52.5, 179.5), (164.0, 153.0)]",7,[]
1735499340,"[(205.5, 182.0), (62.5, 164.5), (41.0, 214.5), (304.5, 228.5), (165.5, 155.0), (135.5, 134.5), (102.5, 115.0)]",7,[]
1735469640,"[(208.0, 182.0), (264.5, 218.5), (27.5, 224.5), (61.0, 169.0), (152.5, 147.5), (76.5, 137.0), (122.0, 126.0)]",7,[]
1735654500,"[(62.5, 166.0), (148.5, 141.5), (41.5, 217.5), (74.0, 139.5), (170.0, 157.0), (98.0, 131.0), (197.5, 180.0)]",7,[]
1735527420,"[(304.5, 229.5), (181.0, 166.5), (152.0, 162.0), (58.0, 179.0), (67.5, 155.5), (25.5, 229.5), (135.0, 146.0)]",7,[]
1735522020,"[(174.0, 214.0), (304.0, 229.0), (181.5, 166.5), (60.5, 173.0), (143.5, 174.5), (26.0, 229.0), (66.5, 148.5)]",7,[]
1735701660,"[(178.0, 208.5), (86.5, 168.5), (27.5, 224.0), (182.5, 167.5), (273.0, 224.5), (56.0, 177.0), (135.5, 163.5)]",7,[]
1735501500,"[(205.5, 182.5), (40.5, 214.0), (104.0, 150.5), (252.5, 216.0), (63.0, 167.0), (152.5, 146.5), (72.5, 143.0)]",7,[]
1735502940,"[(40.0, 214.5), (206.5, 182.0), (252.5, 215.5), (109.5, 221.0), (62.5, 162.5), (152.0, 145.5), (73.5, 143.0)]",7,[]
1735565400,"[(214.0, 188.5), (115.5, 135.5), (170.0, 156.0), (145.5, 141.0), (73.5, 139.0), (123.5, 128.0), (84.5, 117.5)]",7,[]
1735700220,"[(183.0, 168.0), (237.0, 201.0), (87.0, 167.5), (28.0, 225.0), (123.0, 146.5), (54.5, 181.0), (139.5, 142.0)]",7,[]
1735503120,"[(40.0, 214.5), (118.5, 156.5), (206.5, 182.5), (252.5, 215.5), (167.5, 155.5), (68.5, 154.0), (122.0, 130.0)]",7,[]
1735707420,"[(237.5, 201.0), (181.0, 164.5), (29.0, 224.5), (88.5, 148.0), (123.5, 146.5), (60.5, 167.0), (140.5, 138.0)]",7,[]
1735709400,"[(237.0, 202.0), (181.0, 165.5), (27.0, 224.0), (60.5, 169.0), (129.5, 157.5), (81.0, 135.5), (47.0, 195.5)]",7,[]
1735717140,"[(238.5, 202.0), (71.0, 156.5), (164.5, 153.5), (42.0, 210.0), (131.5, 132.0), (118.0, 124.0), (53.5, 175.5)]",7,[]
1735640640,"[(182.0, 166.5), (62.5, 166.5), (76.5, 137.5), (304.5, 226.5), (153.0, 145.0), (134.5, 134.0), (23.5, 223.0)]",7,[]
1735714260,"[(236.5, 202.0), (29.5, 224.5), (53.0, 184.0), (165.0, 154.5), (145.5, 142.0), (66.5, 157.5), (2.0, 159.5)]",7,[]
1735528500,"[(110.0, 184.0), (304.0, 229.0), (180.0, 166.5), (121.0, 220.5), (25.5, 228.5), (66.5, 156.0), (59.0, 178.5)]",7,[]
1735485480,"[(206.0, 182.5), (252.5, 215.5), (62.0, 167.5), (89.0, 152.0), (165.0, 155.0), (41.0, 216.0), (82.5, 120.0)]",7,[]
1735713360,"[(236.0, 202.0), (124.5, 227.5), (181.0, 165.0), (29.5, 224.5), (67.0, 157.0), (145.5, 142.5), (53.0, 176.0)]",7,[]
1735639380,"[(182.0, 166.5), (305.0, 227.0), (62.5, 166.5), (76.0, 138.0), (23.0, 225.0), (136.0, 134.5), (81.0, 124.0)]",7,[]
1735486020,"[(206.0, 182.5), (252.0, 215.5), (92.5, 179.0), (31.5, 216.0), (61.0, 169.0), (164.5, 155.0), (67.0, 152.5)]",7,[]
1735640460,"[(182.5, 166.5), (304.5, 227.0), (62.0, 166.5), (76.0, 138.5), (136.5, 135.0), (35.0, 215.5), (153.0, 145.0)]",7,[]
1735487820,"[(205.5, 183.0), (62.0, 167.5), (31.5, 216.0), (252.0, 215.5), (165.0, 155.0), (115.5, 125.0), (107.0, 126.0)]",7,[]
1735643700,"[(208.5, 181.5), (304.0, 227.5), (47.0, 213.5), (62.0, 166.5), (98.5, 148.5), (72.0, 141.5), (135.5, 136.0)]",7,[]
1735641180,"[(182.5, 166.5), (304.5, 227.0), (63.0, 166.5), (76.5, 137.5), (138.0, 138.5), (152.5, 145.5), (24.0, 223.5)]",7,[]
1735641540,"[(182.0, 166.5), (304.0, 227.0), (63.0, 166.5), (76.5, 138.0), (152.0, 145.0), (136.0, 136.0), (80.0, 124.5)]",7,[]
1735642080,"[(182.5, 166.5), (62.0, 166.5), (304.5, 227.5), (153.0, 145.5), (136.0, 137.0), (24.0, 226.0), (75.5, 138.0)]",7,[]
1735642260,"[(208.5, 181.0), (63.5, 166.5), (304.5, 227.0), (45.0, 215.0), (74.0, 141.5), (168.0, 154.5), (99.0, 156.0)]",7,[]
1735642620,"[(182.5, 166.0), (304.0, 227.0), (62.5, 166.5), (47.5, 212.5), (237.0, 212.5), (97.5, 148.5), (136.0, 135.0)]",7,[]
1735643160,"[(208.5, 181.0), (304.5, 227.0), (62.0, 166.5), (47.5, 213.5), (98.0, 148.0), (169.5, 154.5), (135.0, 133.5)]",7,[]
1735643520,"[(208.5, 181.0), (304.5, 226.5), (62.5, 166.0), (47.0, 214.0), (98.0, 138.5), (134.5, 134.0), (80.0, 125.0)]",7,[]
1735656300,"[(100.5, 165.5), (62.5, 166.0), (101.5, 223.5), (74.0, 139.0), (40.5, 225.5), (81.5, 122.5), (116.5, 120.0)]",7,[]
1735521480,"[(207.5, 180.5), (133.0, 158.5), (68.0, 154.0), (304.5, 229.0), (23.5, 229.0), (52.0, 182.5), (128.5, 142.0)]",7,[]
1735503480,"[(40.0, 214.0), (164.5, 180.5), (252.5, 215.5), (206.0, 182.0), (139.0, 154.5), (125.0, 235.5), (105.5, 128.0)]",7,[]
1735513560,"[(167.0, 203.5), (59.0, 173.5), (39.5, 215.0), (243.0, 205.5), (180.5, 165.5), (121.5, 150.5), (144.0, 170.5)]",7,[]
1735689060,"[(237.5, 201.5), (182.5, 168.0), (28.5, 224.5), (90.5, 153.5), (66.0, 158.5), (51.5, 181.5), (140.5, 137.5)]",7,[]
1735678980,"[(236.0, 201.5), (27.5, 227.0), (182.0, 169.0), (71.0, 171.5), (75.0, 141.0), (150.5, 141.5), (81.0, 122.5)]",7,[]
1735511940,"[(158.5, 190.5), (244.5, 207.5), (141.0, 151.0), (57.5, 176.0), (23.0, 229.0), (115.5, 138.0), (115.0, 149.5)]",7,[]
1735512120,"[(152.0, 183.0), (95.5, 171.0), (304.5, 228.5), (57.0, 176.0), (126.5, 142.0), (24.5, 228.5), (138.0, 131.5)]",7,[]
1735518960,"[(181.0, 166.0), (52.5, 191.0), (246.0, 207.5), (23.5, 229.5), (137.0, 139.0), (68.0, 155.0), (76.0, 133.0)]",7,[]
1735512660,"[(162.5, 204.0), (244.5, 206.5), (181.5, 165.5), (39.5, 214.0), (60.0, 174.0), (95.0, 137.0), (139.5, 165.0)]",7,[]
1735518600,"[(111.5, 206.0), (245.5, 207.5), (182.5, 166.5), (59.5, 174.0), (120.0, 169.0), (39.0, 212.5), (66.5, 151.0)]",7,[]
1735517700,"[(124.5, 194.5), (204.5, 183.0), (304.0, 226.5), (24.0, 228.5), (52.5, 192.5), (168.0, 155.5), (62.0, 165.0)]",7,[]
1735658100,"[(62.5, 166.0), (149.0, 141.0), (74.0, 140.0), (197.0, 180.0), (115.5, 120.5), (95.5, 125.5), (82.0, 123.5)]",7,[]
1735514280,"[(153.5, 171.0), (304.5, 229.0), (23.0, 228.5), (59.5, 175.5), (207.5, 182.5), (130.5, 140.0), (92.0, 121.5)]",7,[]
1735514820,"[(132.0, 217.5), (243.5, 206.0), (25.5, 229.0), (58.5, 175.5), (181.5, 163.5), (156.0, 175.5), (112.0, 171.0)]",7,[]
1735515000,"[(88.0, 203.5), (136.5, 204.5), (243.5, 209.0), (122.0, 171.5), (181.0, 166.0), (27.0, 228.5), (183.5, 235.0)]",7,[]
1735515360,"[(117.0, 167.0), (244.0, 207.5), (156.0, 226.5), (25.5, 229.0), (154.0, 169.0), (55.0, 191.0), (144.5, 151.0)]",7,[]
1735516440,"[(84.5, 211.5), (180.0, 218.0), (304.0, 227.0), (181.0, 166.5), (151.0, 159.0), (25.5, 229.0), (108.5, 141.0)]",7,[]
1735515900,"[(107.5, 225.5), (244.5, 207.5), (157.0, 170.0), (60.5, 174.0), (25.5, 229.0), (81.0, 134.5), (121.0, 146.5)]",7,[]
1735516080,"[(83.5, 211.0), (243.0, 208.5), (100.0, 143.0), (79.5, 166.5), (181.5, 166.0), (28.5, 229.0), (133.5, 144.5)]",7,[]
1735511040,"[(181.0, 166.5), (303.0, 227.0), (142.0, 151.5), (53.0, 182.0), (96.0, 175.0), (62.0, 159.0), (24.0, 229.0)]",7,[]
1735510680,"[(206.0, 182.5), (115.0, 134.5), (159.5, 183.0), (59.5, 175.5), (304.0, 229.0), (138.5, 138.5), (67.5, 152.0)]",7,[]
1735677720,"[(158.5, 194.5), (39.0, 212.0), (236.0, 201.5), (141.5, 155.0), (96.5, 123.5), (168.5, 155.0), (75.5, 143.5)]",7,[]
1735663860,"[(244.5, 209.5), (111.0, 189.5), (114.5, 136.5), (147.5, 141.0), (26.5, 227.0), (60.0, 172.0), (95.5, 125.0)]",7,[]
1735658280,"[(62.5, 166.0), (148.5, 141.0), (74.0, 140.5), (196.5, 179.5), (82.0, 124.0), (170.0, 157.0), (121.5, 132.0)]",7,[]
1735658640,"[(64.0, 162.5), (148.5, 141.0), (74.0, 140.5), (196.5, 180.0), (110.0, 126.5), (81.5, 123.0), (56.5, 182.0)]",7,[]
1735659900,"[(244.5, 209.0), (94.0, 162.5), (149.0, 142.0), (76.0, 138.0), (65.0, 160.0), (81.5, 124.0), (116.0, 121.5)]",7,[]
1735695180,"[(28.5, 224.5), (238.0, 202.0), (182.0, 169.0), (68.5, 158.0), (104.0, 122.5), (79.5, 128.0), (77.0, 142.5)]",7,[]
1735506900,"[(244.0, 207.5), (38.5, 215.5), (136.5, 156.5), (59.0, 175.0), (182.0, 166.0), (80.5, 225.0), (69.5, 154.5)]",7,[]
1735507080,"[(38.5, 215.5), (244.0, 207.5), (59.0, 175.5), (181.5, 166.5), (152.0, 146.5), (70.0, 154.0), (73.0, 143.0)]",7,[]
1735694460,"[(28.5, 224.5), (183.0, 167.5), (68.5, 157.0), (270.0, 225.0), (54.5, 180.0), (127.0, 153.0), (81.0, 121.0)]",7,[]
1735507260,"[(162.5, 196.0), (244.0, 207.5), (51.5, 192.5), (182.0, 166.0), (133.0, 157.5), (62.0, 160.5), (109.5, 136.5)]",7,[]
1735693560,"[(236.5, 202.5), (182.0, 168.0), (88.5, 177.5), (56.5, 214.0), (93.5, 151.5), (141.0, 137.5), (170.5, 131.5)]",7,[]
1735520400,"[(179.0, 205.0), (305.0, 228.5), (60.0, 175.0), (25.0, 229.0), (181.0, 165.5), (133.0, 159.0), (79.5, 135.0)]",7,[]
1735508340,"[(38.0, 218.0), (304.0, 229.0), (181.5, 166.0), (59.5, 176.0), (152.0, 146.5), (180.0, 225.5), (71.0, 155.5)]",7,[]
1735663500,"[(244.5, 210.0), (26.5, 227.0), (147.0, 141.0), (65.0, 161.5), (167.0, 155.0), (98.5, 136.5), (50.0, 187.0)]",7,[]
1735663680,"[(244.5, 209.5), (26.5, 227.0), (115.0, 133.0), (149.0, 141.0), (65.0, 161.5), (55.5, 182.0), (97.0, 132.0)]",7,[]
1735509600,"[(154.5, 192.5), (40.0, 217.5), (213.0, 227.0), (59.5, 174.5), (181.0, 166.0), (304.5, 229.0), (132.0, 153.5)]",7,[]
1735509960,"[(41.0, 218.0), (304.5, 229.5), (181.5, 166.5), (59.5, 174.5), (149.5, 215.5), (211.5, 185.0), (137.0, 136.0)]",7,[]
1735482420,"[(252.5, 215.0), (206.0, 182.5), (62.5, 167.5), (91.5, 164.5), (28.0, 225.0), (165.0, 154.5), (76.5, 137.0)]",7,[]
1735653600,"[(62.5, 166.0), (149.5, 141.5), (42.0, 217.0), (74.0, 141.0), (174.5, 159.5), (115.5, 121.5), (81.0, 123.5)]",7,[]
1735529940,"[(304.0, 229.0), (181.0, 166.5), (54.0, 192.0), (62.0, 165.0), (147.5, 146.0), (24.5, 229.5), (131.5, 126.5)]",7,[]
1735725960,"[(237.0, 202.0), (180.5, 167.0), (60.0, 167.0), (146.0, 143.5), (84.5, 118.5), (38.0, 202.5), (132.5, 131.5)]",7,[]
1735719480,"[(238.0, 201.5), (60.5, 168.0), (36.5, 215.5), (164.5, 153.5), (124.0, 127.5), (75.0, 141.0), (140.0, 137.0)]",7,[]
1735719840,"[(238.0, 202.0), (164.0, 154.0), (37.0, 216.0), (146.0, 143.0), (61.5, 167.5), (76.5, 146.0), (84.5, 117.5)]",7,[]
1735720020,"[(239.0, 201.5), (36.5, 210.5), (164.5, 154.0), (61.5, 168.0), (75.0, 141.0), (141.0, 138.5), (84.5, 118.5)]",7,[]
1735720560,"[(237.5, 201.5), (37.5, 214.5), (145.5, 143.0), (164.5, 154.0), (68.5, 156.5), (54.0, 176.0), (76.0, 138.0)]",7,[]
1735631460,"[(182.0, 166.5), (305.0, 227.0), (152.0, 144.5), (63.0, 163.0), (135.5, 135.0), (47.5, 205.0), (76.0, 134.5)]",7,[]
1735720920,"[(238.0, 201.5), (181.5, 167.0), (146.0, 143.0), (84.5, 118.0), (61.5, 168.5), (132.5, 132.0), (111.5, 117.5)]",7,[]
1735625880,"[(209.0, 181.0), (304.5, 227.0), (56.0, 181.0), (152.0, 145.0), (135.5, 135.5), (25.0, 226.0), (64.0, 161.5)]",7,[]
1735471080,"[(208.0, 182.0), (61.5, 168.0), (27.5, 224.5), (264.0, 218.5), (153.0, 147.5), (76.0, 137.0), (123.0, 126.0)]",7,[]
1735631100,"[(182.0, 166.5), (304.5, 226.5), (57.0, 180.5), (153.5, 145.5), (64.0, 161.5), (136.5, 136.0), (23.5, 224.5)]",7,[]
1735628580,"[(182.0, 166.5), (24.5, 227.0), (152.0, 145.0), (249.0, 212.5), (56.0, 181.0), (135.5, 135.5), (63.5, 161.5)]",7,[]
1735471260,"[(207.5, 182.5), (29.0, 225.0), (263.5, 218.5), (61.5, 168.0), (153.0, 147.5), (119.0, 126.0), (76.0, 136.5)]",7,[]
1735721460,"[(238.5, 201.5), (181.0, 167.5), (60.0, 168.5), (145.5, 143.0), (36.5, 214.5), (76.0, 141.0), (133.0, 132.5)]",7,[]
1735630740,"[(208.5, 181.0), (305.0, 227.0), (57.0, 180.5), (152.0, 144.5), (135.0, 135.0), (63.5, 161.0), (47.5, 203.5)]",7,[]
1735723260,"[(238.0, 202.0), (164.0, 154.0), (60.5, 167.5), (84.5, 117.5), (146.5, 143.0), (39.0, 211.0), (132.5, 135.5)]",7,[]
1735727220,"[(238.5, 202.0), (181.5, 167.5), (60.5, 167.0), (145.5, 143.5), (132.5, 131.5), (83.0, 126.5), (37.0, 199.0)]",7,[]
1735723080,"[(237.5, 202.0), (180.5, 167.0), (131.5, 182.5), (60.5, 167.5), (39.0, 201.5), (99.0, 143.5), (149.5, 143.5)]",7,[]
1735629660,"[(182.0, 166.5), (239.0, 212.0), (56.0, 180.5), (137.0, 137.0), (64.5, 161.5), (25.5, 224.0), (287.0, 229.5)]",7,[]
1735727580,"[(237.5, 202.0), (181.5, 167.0), (146.0, 143.5), (60.5, 165.0), (77.5, 133.0), (84.5, 118.0), (132.5, 131.5)]",7,[]
1735625520,"[(209.0, 181.5), (71.5, 169.5), (304.5, 226.5), (45.5, 214.5), (168.0, 152.0), (43.0, 181.5), (135.5, 135.5)]",7,[]
1735473780,"[(28.5, 225.0), (253.5, 214.5), (61.5, 168.0), (109.5, 168.0), (184.5, 168.0), (76.5, 137.0), (145.0, 140.5)]",7,[]
1735471980,"[(26.5, 225.0), (209.0, 182.0), (264.0, 218.5), (61.5, 168.5), (152.0, 148.0), (72.0, 146.0), (118.5, 126.5)]",7,[]
1735624620,"[(182.5, 166.5), (305.0, 227.0), (152.5, 145.0), (43.5, 181.5), (21.5, 227.0), (63.5, 159.0), (135.0, 134.5)]",7,[]
1735719300,"[(238.0, 201.0), (39.0, 211.5), (68.5, 156.0), (164.5, 153.5), (140.0, 136.5), (53.0, 176.0), (85.0, 118.5)]",7,[]
1735633080,"[(208.5, 181.5), (289.5, 229.5), (24.5, 227.0), (77.0, 137.0), (57.0, 180.0), (171.0, 154.5), (63.5, 162.0)]",7,[]
1735732620,"[(238.5, 202.0), (180.5, 167.0), (146.0, 159.5), (61.0, 168.0), (36.5, 209.5), (141.0, 138.0), (69.5, 151.0)]",7,[]
1735726500,"[(237.5, 202.0), (180.5, 167.0), (66.5, 158.0), (141.0, 138.0), (50.5, 182.5), (26.5, 225.5), (1.5, 197.5)]",7,[]
1735625700,"[(209.0, 180.5), (304.5, 227.0), (44.5, 211.0), (170.0, 156.0), (59.0, 179.0), (135.5, 134.5), (64.0, 161.5)]",7,[]
1735626060,"[(208.5, 180.5), (304.5, 227.5), (55.5, 180.5), (25.0, 224.5), (135.0, 134.0), (152.0, 144.5), (63.5, 161.0)]",7,[]
1735717680,"[(239.0, 202.0), (38.5, 216.5), (165.0, 153.5), (68.5, 157.5), (141.5, 140.0), (54.5, 180.0), (119.0, 128.0)]",7,[]
1735475400,"[(252.5, 214.0), (185.5, 168.0), (27.5, 225.0), (62.0, 168.0), (152.0, 146.5), (76.0, 136.5), (83.0, 120.0)]",7,[]
